;;;;;
"161469008";"History of depression (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161483005";"History of Bell's palsy (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161501007";"History of hypertension (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161505003";"History of heart failure (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161508001";"History of deep vein thrombosis (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161511000";"History of transient ischemic attack (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161512007";"History of pulmonary embolus (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161523006";"History of respiratory disease (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161525004";"History of pneumonia (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161548009";"History of urinary stone (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161558008";"History of vasectomy (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161579008";"History of perinatal problem (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161586000";"History of injury (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161587009";"History of head injury (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161615003";"History of surgery (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161622006";"History of lower limb amputation (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161626009";"History of splenectomy (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161633009";"History of radiation exposure (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161635002";"History of asbestos exposure (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161659007";"History of kidney donation (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161665007";"History of renal transplant (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161666008";"History of heart recipient (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161670000";"History of cornea recipient (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161671001";"History of liver recipient (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161675005";"History of artificial eyeglobe (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161677002";"History of artificial heart valve (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161679004";"History of artificial joint (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161685006";"History of tracheostomy (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161686007";"History of ileostomy (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161687003";"History of colostomy (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161689000";"History of gastrostomy (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161693006";"History of renal dialysis (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161744009";"History of miscarriage (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161765003";"History of premature delivery (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161800001";"History of hysterectomy (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161805006";"History of cesarean section (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161811009";"History of perinatal fetal loss (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161816004";"Vaginal irritation (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161833006";"Abnormal weight gain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161882006";"Stiff neck (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161891005";"Backache (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"161898004";"Falls (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162031009";"Indigestion (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162042000";"Abdominal wall pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162053006";"Suprapubic pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16207008";"Postmature infancy (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162076009";"Excessive upper gastrointestinal gas (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162116003";"Increased frequency of urination (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162143008";"Pain in female genitalia (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162145001";"Vulval pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162403009";"Ear pressure sensation (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162596006";"Suspected victim of child abuse (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162673000";"General examination of patient (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16269008";"Neuralgia (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162863004";"Body mass index 25-29 - overweight (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"162864005";"Body mass index 30+ - obesity (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16294009";"Splenomegaly (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16331000";"Heartburn (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16356006";"Multiple pregnancy (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16358007";"Chronic disease of tonsils AND/OR adenoids (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16386004";"Dry skin (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16402000";"Sickle cell trait (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16506000";"Mixed bipolar I disorder (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165079009";"Exercise tolerance test (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165084003";"Exercise tolerance test abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165232002";"Urinary incontinence (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165346000";"Laboratory test result abnormal (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165468009";"Erythrocyte sedimentation rate raised (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165474009";"Microcytosis, red cells (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165517008";"Neutropenia (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165563002";"Coagulation/bleeding tests abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165624002";"Serum iron raised (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16564004";"Hartmann operation, rectal resection (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165746003";"RhD negative (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165781001";"Syphilis titer test positive (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"1658003";"Closed fracture of acromial end of clavicle (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165816005";"Human immunodeficiency virus positive (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165839004";"Rheumatoid factor positive (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165850001";"Anti-nuclear factor positive (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"165879008";"Autoantibody titer positive (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16596007";"Esotropia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16607004";"Missed abortion (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166160000";"Prostate specific antigen abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16631009";"Transverse myelopathy syndrome (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166318006";"Blood chemistry abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16644004";"Radial neuropathy (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166584001";"C-reactive protein abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166603001";"Liver function tests abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166643006";"Liver enzymes abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166669000";"Aspartate aminotransferase serum level raised (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166702002";"Raised serum calcium level (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166717003";"Serum creatinine raised (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166818002";"Lipids abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166830008";"Serum cholesterol raised (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"166922008";"Blood glucose abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"167180005";"Renal function tests abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16726004";"Renal osteodystrophy (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16761005";"Esophagitis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"1679003";"Arthritis associated with another disorder (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"168092006";"Amniotic fluid -meconium stain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16814004";"Pneumococcal infectious disease (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16838000";"Mediastinal emphysema (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"168501001";"Radiology result abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16851005";"Mitochondrial myopathy (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"168734001";"Standard chest X-ray abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"168749009";"Mammography normal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"168750009";"Mammography abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"168840001";"Barium enema abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"168884001";"Hysterosalpingogram (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169083003";"Magnetic resonance imaging scan abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16922007";"Hereditary coagulation factor deficiency (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169229007";"Dating/booking ultrasound scan (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169241000";"Echocardiogram abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169255008";"Ultrasound scan abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16932000";"Nausea and vomiting (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169565003";"Pregnant - planned (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169582001";"Antenatal care: history of stillbirth (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169583006";"Antenatal care: history of perinatal death (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169584000";"Antenatal care: poor obstetric history (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"16965008";"Insertion of intra-aortic balloon counterpulsation (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169665005";"Antenatal ultrasound scan abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169696001";"Rubella status not known (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169734005";"Spontaneous rupture of membranes (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169741004";"Breast fed (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169762003";"Postnatal visit (regime/therapy)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"169826009";"Single live birth (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"1705000";"Closed fracture of base of neck of femur (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"170537006";"Requires a tetanus booster (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"170539009";"Requires polio vaccination (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"170544002";"Requires a meningitis vaccination (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17059001";"Prepatellar bursitis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"170766006";"Loss of hypoglycemic warning due to diabetes mellitus (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171007003";"Counseling for bereavement (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171012002";"Pre-pregnancy education (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171014001";"Medical counseling (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171044003";"Immunization education (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171126009";"Tuberculosis screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171128005";"Venereal disease screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171149006";"Screening for malignant neoplasm of cervix (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171182009";"Thyroid disorder screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171183004";"Diabetes mellitus screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171207006";"Depression screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171208001";"Alcohol consumption screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171219003";"Ear disorder screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171221008";"Heart disease screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171222001";"Hypertension screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171223006";"Ischemic heart disease screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171228002";"Respiratory disease screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171237002";"Skin disease screening (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171251002";"Urine screening abnormal (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171258008";"Up-to-date with immunizations (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171259000";"Not up to date with immunizations (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171387006";"School admission medical examination (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17140000";"Neonatal jaundice due to delayed conjugation (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171413000";"Health examination of sub-group (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"171419001";"Examination for population survey (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17155009";"Trichotillomania (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17173007";"Excessive thirst (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17182001";"Agranulocytosis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"172132001";"Enucleation of eyeball (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17222009";"Closed fracture of distal end of radius (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17226007";"Adjustment disorder (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"172485001";"Laser trabeculoplasty (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"172532006";"Yttrium-aluminum-garnet laser capsulotomy of lens (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"173171007";"Lobectomy of lung (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17329003";"Ureteric colic (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"173422009";"Tonsillectomy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17366009";"Atrial arrhythmia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17369002";"Miscarriage (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"173747005";"Roux-en-Y gastrojejunostomy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17382005";"Cervical incompetence (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17383000";"Toxic effect of carbon monoxide (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"173977007";"Creation of ileostomy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"173984004";"Attention to ileostomy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17433009";"Ruptured ectopic pregnancy (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17450006";"Myoclonus (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17461000119103";"Sequela of intracranial injury (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17467004";"Hypertrophy of nasal turbinates (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"174776001";"Total splenectomy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"174929002";"Mechanical prosthetic aortic valve replacement (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17498002";"Cortex contusion without open intracranial wound AND with loss of consciousness (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"175095005";"Open ablation of atrioventricular node (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"175125003";"Percutaneous transluminal ablation of atrioventricular node (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17532001";"Breech malpresentation successfully converted to cephalic presentation (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17542004";"Accident while engaged in work-related activity (event)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"1755008";"Old myocardial infarction (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17551007";"Chronic diarrhea of unknown origin (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17552000";"Dental calculus (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"175905003";"Total nephrectomy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17602002";"Amyloidosis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"1761006";"Biliary cirrhosis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"176795006";"Subtotal abdominal hysterectomy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17709002";"Bleeding esophageal varices (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"177184002";"Normal delivery procedure (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"177250006";"Abdominoplasty (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17741008";"Acute tonsillitis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17759006";"Rheumatic aortic stenosis with regurgitation (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"1776003";"Renal tubular acidosis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"177694006";"Incision and drainage of wound (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"177765008";"Opening of chest (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"177866001";"Repair of bilateral inguinal hernias (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"178155009";"Plastic repair of tendon (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"178283002";"Block dissection of cervical lymph nodes (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17849001";"Respiratory condition of fetus OR newborn (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"178728009";"Removal of ureteral stent (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17883008";"Sprain of hip (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17901006";"Primary hyperoxaluria (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"17920008";"Portal vein thrombosis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"179342005";"Knee joint operation (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"179950008";"Abnormal defecation (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18003009";"Gender identity disorder of adulthood (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18027006";"Transplantation of liver (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18040001";"Senile osteoporosis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18070006";"Impacted cerumen (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18081009";"Enteric campylobacteriosis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18085000";"Compulsive gambling (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18114009";"Prenatal examination and care of mother (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18165001";"Jaundice (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18193002";"Hypochondriasis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18265008";"Exophthalmos (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"182678001";"Allergen immunotherapy (regime/therapy)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"182764009";"Anticoagulant therapy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"182770003";"Pre-anesthetic assessment (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18283000";"Acquired deformity of nose (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"182832007";"Procedure related to management of drug administration (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"182836005";"Review of medication (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18347007";"Spinal stenosis of lumbar region (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"183644000";"Surgical follow-up (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"183646003";"Postoperative visit (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"183651009";"Chemotherapy follow-up (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"183655000";"Transplant follow-up (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"183668008";"Total avulsion of nail plate (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18410006";"Scarred macula (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"184238003";"Repeat prescription card duplicate issue (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"1847009";"Endophthalmitis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"185086009";"Chronic obstructive bronchitis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"18526009";"Disorder of appendix (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"185317003";"Telephone encounter (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"185351004";"Administrative reason for encounter (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
